video_id,channelId,title,categoryId,publishedAt,view_count,likes,comment_count,sampled_comments,sample_coverage_ratio,owner_top_comments,total_top_comments,owner_replies,total_replies,threads_with_owner_reply,owner_comments_total,audience_comments_total,all_comments_total,owner_engagement_share,response_rate,label_success_views_q75,label_success_likes_q75,likes_per_view_ratio,label_success_lpv_q75,log_owner_engagement_share,log_response_rate
CLUWDLKAF1M,UCOmcA3f_RrH6b9NmcNa4tdg,Neuralink: Elon Musk's entire brain chip presentation in 14 minutes (supercut),28.0,2020-08-29 00:40:31+00:00,490530.0,18561.0,3538.0,267.0,0.0754663651780667,0.0,250.0,0.0,17.0,0.0,0.0,267.0,267.0,0.0,0.0,0,0,0.03783866430187756,0,0.0,0.0
GZbd619yvyo,UCZb8DmWS0YiQebwlJc7Srrw,I Filled Charli's Room With Pictures Of Chase!,24.0,2020-08-27 17:00:09+00:00,3378890.0,253372.0,11255.0,240.0,0.0213238560639715,0.0,232.0,0.0,8.0,0.0,0.0,240.0,240.0,0.0,0.0,1,1,0.07498675600567051,0,0.0,0.0
6DiJaODKUmE,UC_Av98lDjf5KvFib5elhpYg,"Rauw Alejandro, Anuel, Farruko, Dalex, Lenny Tavarez, Sech, Dimelo Flow, Justin Quiles - Elegí Remix",10.0,2020-08-28 04:30:09+00:00,3646771.0,211837.0,10603.0,287.0,0.0270678109968876,0.0,246.0,0.0,41.0,0.0,0.0,287.0,287.0,0.0,0.0,1,1,0.058088923050007804,0,0.0,0.0
bO8hS_W3BPE,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V MAKING FILM,10.0,2020-08-29 01:00:10+00:00,7759237.0,1228234.0,30335.0,254.0,0.0083731663095434,0.0,245.0,0.0,9.0,0.0,0.0,254.0,254.0,0.0,0.0,1,1,0.1582931414519237,1,0.0,0.0
RNprQYHenNI,UCgwv23FVv3lqh567yagXfNg,Christina Aguilera - Reflection (2020) (From Mulan),10.0,2020-08-28 07:00:06+00:00,1689930.0,119605.0,8836.0,274.0,0.0310095065640561,0.0,238.0,0.0,36.0,0.0,0.0,274.0,274.0,0.0,0.0,0,0,0.07077512086299433,0,0.0,0.0
RkID8_gnTxw,UC2t5bjwHdUX4vM2g8TRDq5g,"K/DA - THE BADDEST ft. (G)I-DLE, Bea Miller, Wolftyla (Official Lyric Video) | League of Legends",20.0,2020-08-27 19:00:09+00:00,10279271.0,780166.0,43950.0,362.0,0.0082366325369738,0.0,245.0,0.0,117.0,0.0,0.0,362.0,362.0,0.0,0.0,1,1,0.07589701643239097,0,0.0,0.0
Rm9t94mpkjo,UCircJf-FlToBNjuy9xG-i5A,Hatshepsut: The Forgotten Pharaoh • Puppet History,24.0,2020-08-28 17:00:08+00:00,255186.0,31543.0,3183.0,263.0,0.082626453031731,0.0,248.0,0.0,15.0,0.0,0.0,263.0,263.0,0.0,0.0,0,0,0.123607878175135,1,0.0,0.0
dnXMsBekX80,UCnQhwPVwcP-DnbUZtIMrupw,LOVE & OTHER DRUGS (a paris vlog),26.0,2020-08-28 23:27:16+00:00,525712.0,66500.0,4170.0,278.0,0.0666666666666666,0.0,250.0,0.0,28.0,0.0,0.0,278.0,278.0,0.0,0.0,0,0,0.12649511519615303,1,0.0,0.0
7p8Edk23dRk,UCVS0xBpOtXBAl12rdG67-OQ,Monster Hunter World: Iceborne - Fatalis Trailer,20.0,2020-08-28 12:19:07+00:00,310156.0,16331.0,3891.0,403.0,0.1035723464405037,0.0,249.0,0.0,154.0,0.0,0.0,403.0,403.0,0.0,0.0,0,0,0.0526541482350817,0,0.0,0.0
E6P-dZWmFfo,UCJCreS7pODbA6XYRsI5fdLg,"Hurricane Laura aftermath and damage | Uprooted trees, power lines knocked down across Lake Charles",25.0,2020-08-27 17:30:02+00:00,868438.0,4437.0,1066.0,341.0,0.3198874296435272,0.0,249.0,0.0,92.0,0.0,0.0,341.0,341.0,0.0,0.0,0,0,0.005109173020987106,0,0.0,0.0
aTS9n_m7TW0,UC9YydG57epLqxA9cTzZXSeQ,𝙲𝚊𝚕𝚕 𝚘𝚏 𝙳𝚞𝚝𝚢®: 𝙱𝚕𝚊𝚌𝚔 𝙾𝚙𝚜 𝙲𝚘𝚕𝚍 𝚆𝚊𝚛 - 𝚁𝚎𝚟𝚎𝚊𝚕 𝚃𝚛𝚊𝚒𝚕𝚎𝚛,20.0,2020-08-26 17:54:33+00:00,6111229.0,364907.0,34739.0,356.0,0.0102478482397305,0.0,250.0,0.0,106.0,0.0,0.0,356.0,356.0,0.0,0.0,1,1,0.059710902667859445,0,0.0,0.0
bY2alEWXEv4,UC5utlnoY2NzMkPov5LNeR-Q,Jackboy - The World Is Yours (Official Video),10.0,2020-08-28 00:15:42+00:00,402037.0,24432.0,2029.0,255.0,0.1256776737309019,0.0,245.0,0.0,10.0,0.0,0.0,255.0,255.0,0.0,0.0,0,0,0.06077052609585685,0,0.0,0.0
OSX3ik9Z4X8,UCoC47do520os_4DBMEFGg4A,The life of roses.玫瑰花的一生。丨Liziqi Channel,26.0,2020-08-28 12:26:51+00:00,2692259.0,166538.0,10872.0,251.0,0.0230868285504047,0.0,243.0,0.0,8.0,0.0,0.0,251.0,251.0,0.0,0.0,1,1,0.06185809017631662,0,0.0,0.0
3X2Ixm-h6WI,UCC_66Dd88p5EMqpR8Y4mUTw,Savannah Dexter - Big Trucks ft. Adam Calhoun x Demun Jones x Dusty Leigh (Official Music Video),10.0,2020-08-27 22:00:11+00:00,445892.0,20565.0,3601.0,260.0,0.0722021660649819,0.0,249.0,1.0,11.0,1.0,1.0,259.0,260.0,0.0038461538461538,0.0040160642570281,0,0,0.0461210337929364,0,0.0038387763071656344,0.004008021397538806
Ww-8nQNfNT8,UCV6g95OBbVtFmN9uiJzkFqQ,Hackers in Video Games,1.0,2020-08-28 15:58:52+00:00,544270.0,56900.0,4614.0,430.0,0.0931946250541829,1.0,248.0,0.0,182.0,0.0,1.0,429.0,430.0,0.0023255813953488,0.0,0,0,0.10454370073676668,1,0.002322881416139643,0.0
HDduzIB8HjU,UCPD_bxCRGpmmeQcbe2kpPaA,Joseph Gordon-Levitt Gets Cocky While Eating Spicy Wings | Hot Ones,24.0,2020-08-27 15:00:06+00:00,2163505.0,76694.0,7892.0,327.0,0.0414343639128231,1.0,250.0,0.0,77.0,0.0,1.0,326.0,327.0,0.0030581039755351,0.0,1,0,0.035448958980912916,0,0.0030534374868902724,0.0
SGQPEavFew0,UC9pVso31eCnwbgl-VAID5Pg,EL AMOR DE TU VIDA (Video Oficial) - Carin León con Tony Melendez,10.0,2020-08-28 02:15:10+00:00,537419.0,26883.0,873.0,273.0,0.3127147766323024,0.0,243.0,0.0,30.0,0.0,0.0,273.0,273.0,0.0,0.0,0,0,0.05002242198359195,0,0.0,0.0
K3TsJqwt3_w,UCQ99CmIeeIL6CNR6vHAf9Wg,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V | Reaction!,24.0,2020-08-28 11:03:09+00:00,355301.0,24840.0,1398.0,256.0,0.1831187410586552,0.0,245.0,0.0,11.0,0.0,0.0,256.0,256.0,0.0,0.0,0,0,0.06991255301842662,0,0.0,0.0
d6m6V3LWkEg,UCLr1r2bBAwBPG3KJubtYyyg,Quando Rondo - Shooters & Movers [Official Music Video],10.0,2020-08-28 01:58:40+00:00,210041.0,18181.0,1080.0,451.0,0.4175925925925925,0.0,240.0,0.0,211.0,0.0,0.0,451.0,451.0,0.0,0.0,0,0,0.08655929080512852,1,0.0,0.0
dSttaw9_vws,UCSC1HqVmTaE4Shn32ihbC7w,I set my Carving ON FIRE,26.0,2020-08-28 12:54:27+00:00,305316.0,48757.0,3216.0,383.0,0.119092039800995,0.0,247.0,0.0,136.0,0.0,0.0,383.0,383.0,0.0,0.0,0,0,0.15969356339006144,1,0.0,0.0
HpBOSAoTego,UCodbH5mUeF-m_BsNueRDjcw,Trope Talk: Immortals,27.0,2020-08-28 15:00:04+00:00,242375.0,25844.0,4073.0,262.0,0.0643260495948932,0.0,250.0,0.0,12.0,0.0,0.0,262.0,262.0,0.0,0.0,0,0,0.10662815884476534,1,0.0,0.0
YON0XPlklcw,UCWAN-rRJFLosqgiiIFVpkEQ,"In The Eye Of Hurricane Laura, Storm Damage Carlyss LA - 8/27/2020",25.0,2020-08-27 09:49:02+00:00,786045.0,5853.0,937.0,295.0,0.3148345784418356,0.0,246.0,0.0,49.0,0.0,0.0,295.0,295.0,0.0,0.0,0,0,0.007446138579852299,0,0.0,0.0
Us2t0Zyudxc,UCFdAdgyV43x3OolPd8RQUig,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V | REACTION!!!,24.0,2020-08-28 05:52:01+00:00,771910.0,62820.0,3716.0,261.0,0.0702368137782561,0.0,248.0,0.0,13.0,0.0,0.0,261.0,261.0,0.0,0.0,0,0,0.08138254459716807,0,0.0,0.0
3LopI4YeC4I,UCHnyfMqiRRG1u-2MsSQLbXA,Is Success Luck or Hard Work?,27.0,2020-08-28 15:14:45+00:00,651601.0,90377.0,7879.0,277.0,0.0351567457799213,0.0,249.0,1.0,28.0,1.0,1.0,276.0,277.0,0.003610108303249,0.0040160642570281,0,0,0.13869990991419595,1,0.0036036075032984697,0.004008021397538806
J_n01uvyhI8,UC2a9zmrdjvLsrRgi4G4blWw,Machine Gun Kelly ft. blackbear - my ex's best friend (Official Music Video),10.0,2020-08-26 17:00:09+00:00,2729612.0,169528.0,9655.0,269.0,0.0278612118073537,0.0,238.0,0.0,31.0,0.0,0.0,269.0,269.0,0.0,0.0,1,1,0.062106995426456216,0,0.0,0.0
RJFNrdfvHbY,UCVtFOytbRpEvzLjvqGG5gxQ,Nathan Dawe x KSI x Ella Henderson – Lighter (Acoustic) [Official Video],10.0,2020-08-28 14:00:06+00:00,931772.0,128292.0,8230.0,291.0,0.0353584447144592,0.0,247.0,0.0,44.0,0.0,0.0,291.0,291.0,0.0,0.0,0,0,0.13768604336683224,1,0.0,0.0
SjmXERieW9s,UC-8Q-hLdECwQmaWNwXitYDw,Katy Perry - Cry About It Later (The Smile Video Series),10.0,2020-08-28 15:00:09+00:00,1271599.0,185823.0,9224.0,260.0,0.0281873373807458,0.0,238.0,0.0,22.0,0.0,0.0,260.0,260.0,0.0,0.0,0,1,0.1461333329139139,1,0.0,0.0
LNSnOAumlB8,UCbLj9QP9FAaHs_647QckGtg,Shadowlands Afterlives: Bastion,20.0,2020-08-27 18:32:10+00:00,1129017.0,61562.0,6766.0,312.0,0.0461129175288205,0.0,250.0,0.0,62.0,0.0,0.0,312.0,312.0,0.0,0.0,0,0,0.05452707975167779,0,0.0,0.0
1-9FEL1gkrA,UCFSWlEpDBctm2ACzdU96YDg,"Close Up //MEME//Eyeless Jack//Flash, Gore, Blood Warning",1.0,2020-08-28 12:38:01+00:00,189032.0,48403.0,2819.0,384.0,0.1362185172046825,1.0,248.0,0.0,136.0,0.0,1.0,383.0,384.0,0.0026041666666666,0.0,0,0,0.25605717550467644,1,0.0026007817000573002,0.0
GXyvyG36hQM,UCsjrSi7xMkKPk4gcLSjFKbA,"A$AP Ferg - No Ceilings (Official Video) ft. Lil Wayne, Jay Gwuapo",10.0,2020-08-27 16:00:08+00:00,309723.0,19833.0,1838.0,260.0,0.1414581066376496,0.0,249.0,0.0,11.0,0.0,0.0,260.0,260.0,0.0,0.0,0,0,0.06403463740180743,0,0.0,0.0
LszRW4tW4Uc,UC_uPAFZghRvM1W89Rt-opZw,Chris Stapleton - Starting Over (Audio),10.0,2020-08-27 16:00:06+00:00,198441.0,6974.0,487.0,312.0,0.6406570841889117,0.0,249.0,0.0,63.0,0.0,0.0,312.0,312.0,0.0,0.0,0,0,0.03514394706739031,0,0.0,0.0
5DvmM7nPqVA,UCwWhs_6x42TyRM4Wstoq8HA,Why Did the Police Shoot Jacob Blake? | The Daily Social Distancing Show,23.0,2020-08-27 02:41:08+00:00,2729373.0,109231.0,41316.0,266.0,0.0064381837544776,0.0,250.0,0.0,16.0,0.0,0.0,266.0,266.0,0.0,0.0,1,0,0.040020546843542455,0,0.0,0.0
JyRfTC6ErVs,UCGTUbwceCMibvpbd2NaIP7A,Hurricane Laura Makes Landfall | LIVE Coverage on The Weather Channel,25.0,2020-08-27 12:11:31+00:00,278006.0,0.0,1101.0,257.0,0.2334241598546775,0.0,248.0,0.0,9.0,0.0,0.0,257.0,257.0,0.0,0.0,0,0,0.0,0,0.0,0.0
3AiDa3ZD20Y,UCsEukrAd64fqA7FjwkmZ_Dw,A$AP Rocky Answers 18 Questions From Rihanna | GQ,24.0,2020-08-26 16:00:08+00:00,3245815.0,181585.0,9192.0,442.0,0.0480852915578764,1.0,247.0,0.0,195.0,0.0,1.0,441.0,442.0,0.002262443438914,0.0,1,1,0.055944346797337494,0,0.0022598879674374855,0.0
NK6MWt7vpVE,UCjgpFI5dU-D1-kh9H1muoxQ,Aquaman's TRIDENT! (800PSI WATER BLAST!),28.0,2020-08-27 21:15:01+00:00,861555.0,58637.0,4151.0,405.0,0.0975668513611178,1.0,248.0,6.0,157.0,6.0,7.0,398.0,405.0,0.0172839506172839,0.0241935483870967,0,0,0.06805949707215442,0,0.0171362822429872,0.023905520853554338
1XZ_GaFoQOY,UCiIETTq2It3OzW8_WYRPTyQ,Russ - Take You Back (Feat. Kehlani) (Official Audio),10.0,2020-08-28 04:00:11+00:00,382819.0,28856.0,1317.0,388.0,0.2946089597570235,1.0,244.0,0.0,144.0,0.0,1.0,387.0,388.0,0.0025773195876288,0.0,0,0,0.07537765889362859,0,0.0025740039951727862,0.0
8gXQsAea26I,UCCqEeDAUf4Mg0GgEN658tkA,Tenet - Movie Review,24.0,2020-08-27 13:00:02+00:00,653862.0,35583.0,4663.0,308.0,0.0660518979197941,0.0,250.0,0.0,58.0,0.0,0.0,308.0,308.0,0.0,0.0,0,0,0.054419739945126035,0,0.0,0.0
EpGCCKB3Oag,UCRXiA3h1no_PFkb1JCP0yMA,Rihanna Answers 15 Questions From A$AP Rocky | Vogue,24.0,2020-08-26 16:00:10+00:00,2257521.0,129174.0,5184.0,362.0,0.0698302469135802,1.0,248.0,0.0,114.0,0.0,1.0,361.0,362.0,0.0027624309392265,0.0,1,0,0.05721940128131699,0,0.002758622439079704,0.0
5zEjIEP1038,UCOsVSkmXD1tc6uiJ2hc0wYQ,Star Wars: Squadrons – Official Single Player Preview,20.0,2020-08-27 18:57:04+00:00,291358.0,14177.0,1604.0,350.0,0.2182044887780548,1.0,248.0,0.0,102.0,0.0,1.0,349.0,350.0,0.0028571428571428,0.0,0,0,0.04865835158121624,0,0.0028530689824063896,0.0
a3sT4bmTrRU,UC5hZbtg-Xu6gtPCWcEw3V3w,"Music Producer Reacts to K/DA - THE BADDEST ft. (G)I-DLE, Bea Miller, Wolftyla",10.0,2020-08-27 22:34:56+00:00,282561.0,21945.0,1110.0,315.0,0.2837837837837837,1.0,247.0,1.0,68.0,1.0,2.0,313.0,315.0,0.0063492063492063,0.0040485829959514,0,0,0.07766464586407891,0,0.006329135051647503,0.0040404095370049605
QOck_ciFt5w,UCDrLGkZTcNCshOLiKi5NtEw,"2 killed, 1 wounded at protests in Wisconsin over police shooting of Jacob Blake",25.0,2020-08-26 11:32:01+00:00,1140986.0,8474.0,15259.0,398.0,0.0260829674290582,0.0,249.0,0.0,149.0,0.0,0.0,398.0,398.0,0.0,0.0,0,0,0.007426909707919291,0,0.0,0.0
caKJds7N1Co,UCh9IfI45mmk59eDvSWtuuhQ,Being A Robber In 2020 Is Complicated,23.0,2020-08-27 17:28:48+00:00,434125.0,53112.0,2883.0,442.0,0.1533125216788068,1.0,250.0,0.0,192.0,0.0,1.0,441.0,442.0,0.002262443438914,0.0,0,0,0.12234264324791247,1,0.0022598879674374855,0.0
3ZJPvKbUgOA,UCePE_9yUaBe478B_CuCBcoA,The next DRAGON AGE: Behind the scenes at BioWare,20.0,2020-08-27 18:13:50+00:00,307224.0,12028.0,1973.0,330.0,0.1672579827673593,0.0,243.0,0.0,87.0,0.0,0.0,330.0,330.0,0.0,0.0,0,0,0.03915058719370883,0,0.0,0.0
MZI1BxXbhss,UCzTKskwIc_-a0cGvCXA848Q,MY OWN PALETTE! NikkieTutorials x BEAUTY BAY  REVEAL!,26.0,2020-08-27 17:00:42+00:00,1277777.0,120367.0,8003.0,262.0,0.0327377233537423,0.0,250.0,0.0,12.0,0.0,0.0,262.0,262.0,0.0,0.0,0,0,0.09420031820888934,1,0.0,0.0
4sZ2_aGsLKU,UC4eYXhJI4-7wSWc8UNRwD4A,Billie Eilish: Tiny Desk (Home) Concert,10.0,2020-08-26 14:00:14+00:00,2205654.0,155153.0,7556.0,322.0,0.0426151402858655,1.0,245.0,0.0,77.0,0.0,1.0,321.0,322.0,0.0031055900621118,0.0,1,1,0.07034330860597356,0,0.003100777678248234,0.0
PXd3Jw4DoNQ,UCGIY_O-8vW4rfX98KlMkvRg,Nintendo Direct Mini: Partner Showcase | August 2020,20.0,2020-08-26 14:00:05+00:00,1423381.0,54709.0,22266.0,589.0,0.0264528878110123,0.0,250.0,0.0,339.0,0.0,0.0,589.0,589.0,0.0,0.0,0,0,0.03843594933471783,0,0.0,0.0
Pa-64fUsyZU,UCxuYJtXOR5MUXLU-qQ-JaLw,HOTBOII Feat. Lil Baby Don't Need Time (Remix) (Official Video),10.0,2020-08-25 19:00:10+00:00,1281082.0,73924.0,4491.0,282.0,0.0627922511690046,0.0,245.0,0.0,37.0,0.0,0.0,282.0,282.0,0.0,0.0,0,0,0.0577043467943504,0,0.0,0.0
JpexDfRHlFQ,UCYnMT8rirp5aKOufiwkXEAw,"Kany García, Camilo - Titanic (Official Video)",10.0,2020-08-26 22:00:08+00:00,4356398.0,288061.0,8063.0,451.0,0.0559345156889495,0.0,241.0,0.0,210.0,0.0,0.0,451.0,451.0,0.0,0.0,1,1,0.06612366455039231,0,0.0,0.0
1PDKlfbi4tY,UCerm0xrYv04HvPd_G5ZLN0w,Nas - Ultra Black (Official Video),10.0,2020-08-26 19:16:21+00:00,696422.0,39381.0,3345.0,272.0,0.0813153961136023,0.0,248.0,0.0,24.0,0.0,0.0,272.0,272.0,0.0,0.0,0,0,0.05654761050052985,0,0.0,0.0
IVoZwY-fuFA,UCb--64Gl51jIEVE-GLDAVTg,Republican National Convention (Day 2),25.0,2020-08-26 03:19:21+00:00,1825615.0,30565.0,5184.0,275.0,0.0530478395061728,0.0,247.0,0.0,28.0,0.0,0.0,275.0,275.0,0.0,0.0,0,0,0.016742303278621178,0,0.0,0.0
7j1BwoZF7zI,UC1nJElGcVcTpeZJVyxEbzJw,"8-27-2020 Lake Charles, La Hurricane Laura Homes destroyed, flooded, trees down drone",25.0,2020-08-27 12:38:59+00:00,474719.0,2790.0,755.0,321.0,0.4251655629139073,0.0,249.0,0.0,72.0,0.0,0.0,321.0,321.0,0.0,0.0,0,0,0.005877161015253234,0,0.0,0.0
bgIKKDAPUvI,UCOlxqtcKc-HBEQJgDsylyhA,Lil Tecca - Royal Rumble (Official Music Video),10.0,2020-08-26 19:00:14+00:00,795388.0,80861.0,4819.0,256.0,0.0531230545756381,0.0,238.0,0.0,18.0,0.0,0.0,256.0,256.0,0.0,0.0,0,0,0.10166233335177297,1,0.0,0.0
dTAmQUgOt0M,UC-2MJlKSq9_pYk5-bdvMhnw,Day 2 of violent protests and tense homeless sweeps in downtown Denver,25.0,2020-08-26 23:38:08+00:00,285124.0,2378.0,2782.0,261.0,0.0938173975557153,0.0,250.0,0.0,11.0,0.0,0.0,261.0,261.0,0.0,0.0,0,0,0.008340230917074675,0,0.0,0.0
NgOg1ICSsBY,UCVnjt9mMx46gMUeTtONXimQ,Hurricane Laura latest updates as it nears landfall on the Texas coast Wednesday evening,25.0,2020-08-26 22:31:33+00:00,177719.0,820.0,367.0,251.0,0.6839237057220708,0.0,149.0,0.0,102.0,0.0,0.0,251.0,251.0,0.0,0.0,0,0,0.004614025512184966,0,0.0,0.0
N3XbZvD3lRo,UCsyBVa0eTR-lL0sRnKpIe8w,GHOSTEMANE - AI (OFFICIAL VIDEO),24.0,2020-08-26 15:59:21+00:00,850050.0,124054.0,8122.0,262.0,0.032258064516129,0.0,226.0,0.0,36.0,0.0,0.0,262.0,262.0,0.0,0.0,0,0,0.14593729780601142,1,0.0,0.0
D5LbWhfElgk,UCIoBuVIZ9F30lmZ4ddTGnzw,Our Sit Down Interview | The D'Amelio Family,22.0,2020-08-25 17:00:10+00:00,1532136.0,86012.0,5081.0,302.0,0.0594371186774257,0.0,250.0,0.0,52.0,0.0,0.0,302.0,302.0,0.0,0.0,0,0,0.05613861954813411,0,0.0,0.0
I_tP-vcTjq4,UC5OwlwvsVmf_lXHguB6OYFw,KARD - GUNSHOT _ M/V,10.0,2020-08-26 09:00:03+00:00,4853474.0,716829.0,94922.0,263.0,0.0027706959398242,0.0,243.0,0.0,20.0,0.0,0.0,263.0,263.0,0.0,0.0,1,1,0.1476940022754835,1,0.0,0.0
Th7Ega6WwJQ,UCWr1HRHxzNwM0P9JJ1pmZSw,GUESS WHICH BEER CHALLENGE FT. VLEX,22.0,2020-08-26 20:02:35+00:00,162958.0,16013.0,1098.0,252.0,0.2295081967213114,0.0,248.0,0.0,4.0,0.0,0.0,252.0,252.0,0.0,0.0,0,0,0.09826458351231605,1,0.0,0.0
Th7Ega6WwJQ,UCWr1HRHxzNwM0P9JJ1pmZSw,GUESS WHICH BEER CHALLENGE FT. VLEX,22.0,2020-08-26 20:02:35+00:00,162958.0,16013.0,1098.0,252.0,0.2295081967213114,0.0,248.0,0.0,4.0,0.0,0.0,252.0,252.0,0.0,0.0,0,0,0.09826458351231605,1,0.0,0.0
-5Rr3tf9Q6I,UCGbQJy-531_5vfphay-rChQ,The Bella Twins Talk Giving Birth To Their Sons Within 22 Hours Of Each Other & More | PeopleTV,24.0,2020-08-26 14:05:11+00:00,367295.0,11976.0,883.0,1620.0,1.8346545866364663,0.0,918.0,0.0,702.0,0.0,0.0,1620.0,1620.0,0.0,0.0,0,0,0.032605943451449106,0,0.0,0.0
3xeAK9A8SOI,UCwlHDQ83jgF1crd6XXzSmIA,girl in red - rue (official video),24.0,2020-08-26 19:00:10+00:00,532664.0,118163.0,7470.0,413.0,0.0552878179384203,1.0,248.0,0.0,165.0,0.0,1.0,412.0,413.0,0.0024213075060532,0.0,0,0,0.2218340267035129,1,0.0024183808642815586,0.0
KXpcpqsyDXA,UClJO9jvaU5mvNuP-XTbhHGw,Dustin Johnson & Jason Day Try to Swing Like Matt Wolff! | TaylorMade Golf,17.0,2020-08-26 23:14:45+00:00,433462.0,2300.0,171.0,312.0,1.824561403508772,0.0,246.0,0.0,66.0,0.0,0.0,312.0,312.0,0.0,0.0,0,0,0.005306116799165786,0,0.0,0.0
b7RTxqNC2Ac,UCXlfi8sf6cKGQ8sOd0-yRuw,Donk Gets Split in Two. And Our Big Block Crate Motor Arrives!,2.0,2020-08-26 16:00:43+00:00,466902.0,14102.0,1100.0,274.0,0.249090909090909,0.0,248.0,3.0,26.0,3.0,3.0,271.0,274.0,0.010948905109489,0.0120967741935483,0,0,0.0302033403155266,0,0.010889399799268224,0.012024192966801626
1d0Zf9sXlHk,UCWOA1ZGywLbqmigxE4Qlvuw,Enola Holmes | Official Trailer | Netflix,24.0,2020-08-25 12:30:00+00:00,5111604.0,259939.0,14945.0,281.0,0.018802275008364,0.0,249.0,0.0,32.0,0.0,0.0,281.0,281.0,0.0,0.0,1,1,0.05085272646316107,0,0.0,0.0
3vPJ-12LxrM,UCn1XB-jvmd9fXMzhiA6IR0w,Panda,23.0,2020-08-26 03:19:59+00:00,820241.0,80244.0,6405.0,250.0,0.039032006245121,0.0,247.0,0.0,3.0,0.0,0.0,250.0,250.0,0.0,0.0,0,0,0.09782978417318812,1,0.0,0.0
YbapBHMRIL0,UCDBCCMlFD-hArPbWv38FINA,DAZ WATCHES LIFE HACKS THAT MAKE NO SENSE,24.0,2020-08-25 18:01:04+00:00,1345814.0,114678.0,9349.0,264.0,0.0282383142582094,0.0,217.0,0.0,47.0,0.0,0.0,264.0,264.0,0.0,0.0,0,0,0.08521088352476643,1,0.0,0.0
WjM0t2r88vc,UCzco9CewPf0F-SP1p6LhWrw,where i’ve been… my horrific surgery,26.0,2020-08-26 23:18:02+00:00,188193.0,6678.0,828.0,263.0,0.3176328502415459,0.0,249.0,0.0,14.0,0.0,0.0,263.0,263.0,0.0,0.0,0,0,0.035484848001785405,0,0.0,0.0
Xv0s-WonrkA,UCQjh-JVPNWfY-KsZS3RgRHw,'Cam & Fam's' Landon Clifford Dies At 19,24.0,2020-08-25 21:36:21+00:00,672269.0,19937.0,1629.0,261.0,0.1602209944751381,0.0,248.0,0.0,13.0,0.0,0.0,261.0,261.0,0.0,0.0,0,0,0.02965628342226103,0,0.0,0.0
aP-6YKPn09Q,UCJCreS7pODbA6XYRsI5fdLg,Wednesday 4 pm update: Monstrous Hurricane Laura could become category-5 by landfall,25.0,2020-08-26 21:17:32+00:00,301461.0,1922.0,801.0,386.0,0.4818976279650437,0.0,250.0,0.0,136.0,0.0,0.0,386.0,386.0,0.0,0.0,0,0,0.006375617409880548,0,0.0,0.0
XErqb6mKAhA,UCzJIliq68IHSn-Kwgjeg2AQ,How To Prevent Makeup SMUDGING! Mask Friendly Makeup,26.0,2020-08-26 02:56:59+00:00,390700.0,34032.0,2269.0,269.0,0.1185544292639929,0.0,250.0,3.0,19.0,2.0,3.0,266.0,269.0,0.0111524163568773,0.008,0,0,0.08710519580240594,1,0.011090686694158188,0.007968169649176874
5UUdn_4Esck,UC6yzV_xgKn8r77FkcmZyMSg,PlayStation Plus Monthly Games - September 2020,20.0,2020-08-26 15:30:00+00:00,406978.0,8581.0,1833.0,295.0,0.1609383524277141,0.0,248.0,0.0,47.0,0.0,0.0,295.0,295.0,0.0,0.0,0,0,0.021084677795851374,0,0.0,0.0
7erD56xKJaM,UC6B64FzMdVOvtgo6ebdRCjA,Bride Has Unlimited Budget For Her Royal Kentucky Wedding Dress | Say Yes To The Dress,24.0,2020-08-25 11:36:24+00:00,1038035.0,21531.0,3454.0,272.0,0.0787492762015055,0.0,250.0,0.0,22.0,0.0,0.0,272.0,272.0,0.0,0.0,0,0,0.020742075170875743,0,0.0,0.0
BV2FdDmGiW0,UC3IZKseVpdzPSBaWxBxundA,BTS (방탄소년단) 'Dynamite' Official MV (B-side),10.0,2020-08-24 15:00:01+00:00,42117982.0,5840152.0,377938.0,243.0,0.0006429626023315,0.0,226.0,0.0,17.0,0.0,0.0,243.0,243.0,0.0,0.0,1,1,0.1386617241063449,1,0.0,0.0
I8Wktor1F-I,UChIjW4BWKLqpojTrS_tX0mg,Just Dance 2021: Official Song List - Part 1 | Ubisoft [US],20.0,2020-08-26 14:00:04+00:00,264358.0,9400.0,1709.0,271.0,0.1585722644821533,0.0,249.0,0.0,22.0,0.0,0.0,271.0,271.0,0.0,0.0,0,0,0.03555784201726447,0,0.0,0.0
Cco7ONFKx28,UC7zOpx9wgvGBCDEjujnAPQA,Big Sean - Deep Reverence (Audio) ft. Nipsey Hussle,10.0,2020-08-25 04:00:02+00:00,667069.0,39409.0,3296.0,262.0,0.0794902912621359,0.0,249.0,0.0,13.0,0.0,0.0,262.0,262.0,0.0,0.0,0,0,0.05907784651962541,0,0.0,0.0
arIdokXZtiI,UCXrExb1m3VjR0m1_l9luxRQ,Lachlan’s NEW PWR Car Wrap! (Tesla Model X),22.0,2020-08-26 13:30:21+00:00,633343.0,40590.0,2625.0,247.0,0.094095238095238,0.0,239.0,0.0,8.0,0.0,0.0,247.0,247.0,0.0,0.0,0,0,0.06408849549138461,0,0.0,0.0
